SortGADMintoPrevOrder,SortGADMintoGADMintoGADMorder,County FIPS Code,FIPS,DMA,WeaponsBlack.sum,WeaponsWhite.sum,AssaultsBlack.sum,AssaultsWhite.sum,county,State,County Name ,CountyName,ID,TOT_POP,TOT_MALE,TOT_FEMALE,WA_TOT,BAC_TOT,H_TOT,Pct Uninsured,Median Income,Gini,Pct Living in Poverty,Pct HS Education,PercentSlaveOwningFarms,NSlavesPerCounty,ID,FBIDataToRight,VictimsOfHateCrimes,MURDER,AGASSLT,USPSDToRight,BlackArmed,BlackUnarmed,HispanicArmed,HispanicUnarmed,WhiteArmed,WhiteUnarmed,State,RandID,SouthernLawCenterDataToRight,Arson,Assault,Bombing,Cross.Burnings,Harassment,Intelligence,Intimidation,Leafletting,Legal.Developments,Murder,Rally,Threat,Vandalism,BayesianPosterior,ModelID,m.RR_Black_Armed_Versus_Unarmed,m.RR_White_Armed_Versus_Unarmed,m.RR_Hispanic_Armed_Versus_Unarmed,m.RR_Black_Armed_Versus_White_Armed,m.RR_Hispanic_Armed_Versus_White_Armed,m.RR_Black_Unarmed_Versus_White_Unarmed,m.RR_Hispanic_Unarmed_Versus_White_Unarmed,m.RR_Black_Unarmed_Versus_White_Armed,m.RR_Hispanic_Unarmed_Versus_White_Armed,pc95l.RR_Black_Armed_Versus_Unarmed,pc95l.RR_White_Armed_Versus_Unarmed,pc95l.RR_Hispanic_Armed_Versus_Unarmed,pc95l.RR_Black_Armed_Versus_White_Armed,pc95l.RR_Hispanic_Armed_Versus_White_Armed,pc95l.RR_Black_Unarmed_Versus_White_Unarmed,pc95l.RR_Hispanic_Unarmed_Versus_White_Unarmed,pc95l.RR_Black_Unarmed_Versus_White_Armed,pc95l.RR_Hispanic_Unarmed_Versus_White_Armed,pc95h.RR_Black_Armed_Versus_Unarmed,pc95h.RR_White_Armed_Versus_Unarmed,pc95h.RR_Hispanic_Armed_Versus_Unarmed,pc95h.RR_Black_Armed_Versus_White_Armed,pc95h.RR_Hispanic_Armed_Versus_White_Armed,pc95h.RR_Black_Unarmed_Versus_White_Unarmed,pc95h.RR_Hispanic_Unarmed_Versus_White_Unarmed,pc95h.RR_Black_Unarmed_Versus_White_Armed,pc95h.RR_Hispanic_Unarmed_Versus_White_Armed,m.log.RR_Black_Unarmed_Versus_White_Unarmed,m.log.RR_Hispanic_Unarmed_Versus_White_Unarmed,m.log.RR_Black_Unarmed_Versus_White_Armed,m.log.RR_Hispanic_Unarmed_Versus_White_Armed,sd.log.RR_Black_Unarmed_Versus_White_Unarmed,sd.log.RR_Hispanic_Unarmed_Versus_White_Unarmed,sd.log.RR_Black_Unarmed_Versus_White_Armed,sd.log.RR_Hispanic_Unarmed_Versus_White_Armed
2762,2790,48477,48477,11,7,5,8,8,Washington,TX,Washington County,Washington,TXWashington,33718,16580,17138,26719,6245,4641,23.8,44245,0.512,14.8,79.2,0.436362786,14,TX477,FBIDataToRight,NA,6,24,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2763,2791,48479,48479,192,1,82,2,299,Webb,TX,Webb County,Webb,TXWebb,250304,121488,128816,245148,1586,239653,36.8,34878,0.46,31.5,62.7,NA,NA,TX479,FBIDataToRight,NA,7,330,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2764,2792,48481,48481,11,7,12,12,27,Wharton,TX,Wharton County,Wharton,TXWharton,41280,20291,20989,34545,6176,15445,28.2,36097,0.46,19.1,75.1,0.436010058,107,TX481,FBIDataToRight,NA,0,57,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2765,2793,48483,48483,129,0,1,0,13,Wheeler,TX,Wheeler County,Wheeler,TXWheeler,5410,2661,2749,5129,156,1344,31.5,41228,0.513,13.6,79.4,NA,NA,TX483,FBIDataToRight,NA,0,20,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2766,2794,48485,48485,142,13,62,32,99,Wichita,TX,Wichita County,Wichita,TXWichita,131500,67438,64062,109826,15513,21859,24,39299,0.472,17.1,82.8,NA,NA,TX485,FBIDataToRight,1,0,112,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2767,2795,48487,48487,142,1,5,8,12,Wilbarger,TX,Wilbarger County,Wilbarger,TXWilbarger,13535,6736,6799,11912,1210,3508,24.8,38913,0.454,17.1,73.6,NA,NA,TX487,FBIDataToRight,NA,0,22,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2768,2796,48489,48489,97,0,5,0,38,Willacy,TX,Willacy County,Willacy,TXWillacy,22134,12030,10104,21234,580,19297,29.4,28307,0.545,36.9,57.4,NA,NA,TX489,FBIDataToRight,NA,0,88,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2769,2797,48491,48491,54,9,83,29,114,Williamson,TX,Williamson County,Williamson,TXWilliamson,422679,208032,214647,360281,31163,98034,17.8,66152,0.37,7.9,91.6,NA,NA,TX491,FBIDataToRight,2,5,146,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2770,2798,48493,48493,37,0,6,0,19,Wilson,TX,Wilson County,Wilson,TXWilson,42918,21372,21546,41068,860,16412,22.8,55992,0.39,12.1,84.5,NA,NA,TX493,FBIDataToRight,NA,1,23,USPSDToRight,0,0,1,0,0,0,TX,39,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,274,2.910026483,3.930164757,4.022560109,2.774319345,1.891013554,3.685523992,1.824998226,0.931963883,0.475112291,0.603247785,0.736097375,1.107947044,0.529261074,0.524782427,0.560017788,0.299030976,0.099616201,0.085822597,15.48933977,19.24152534,18.51855791,16.2646418,7.669680446,25.45233654,9.7293491,9.089650851,2.326191897,1.293020732,0.568384565,-0.05317608,-0.777812247,1.235060531,1.139526505,1.401722782,1.078824153
2771,2799,48495,48495,158,0,1,0,6,Winkler,TX,Winkler County,Winkler,TXWinkler,7110,3550,3560,6702,224,3824,27.2,45237,0.431,16.4,62.9,NA,NA,TX495,FBIDataToRight,NA,0,10,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2772,2800,48497,48497,7,3,25,0,33,Wise,TX,Wise County,Wise,TXWise,59127,29803,29324,56827,818,10112,26.3,52117,0.395,12.5,81.5,NA,NA,TX497,FBIDataToRight,NA,2,41,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2773,2801,48499,48499,109,0,9,2,30,Wood,TX,Wood County,Wood,TXWood,41964,20622,21342,38893,2190,3551,27.3,40149,0.428,18.3,80.8,0.412145617,62,TX499,FBIDataToRight,NA,0,33,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2774,2802,48501,48501,147,0,2,1,5,Yoakum,TX,Yoakum County,Yoakum,TXYoakum,7879,3899,3980,7532,122,4622,30.3,48953,0.435,14.8,71.4,NA,NA,TX501,FBIDataToRight,NA,0,2,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2775,2803,48503,48503,142,0,16,0,7,Young,TX,Young County,Young,TXYoung,18550,9148,9402,17753,331,3045,26.8,40490,0.512,17.6,76.5,NA,NA,TX503,FBIDataToRight,NA,1,18,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2776,2804,48505,48505,192,0,4,0,48,Zapata,TX,Zapata County,Zapata,TXZapata,14018,7044,6974,13896,26,13084,36.6,29915,0.514,32.3,56.7,NA,NA,TX505,FBIDataToRight,NA,0,50,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2777,2805,48507,48507,37,0,3,0,18,Zavala,TX,Zavala County,Zavala,TXZavala,11677,5760,5917,11418,131,10961,27.6,22948,0.482,36.9,57.7,NA,NA,TX507,FBIDataToRight,NA,0,8,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2778,2806,49001,49001,36,0,1,0,8,Beaver,UT,Beaver County,Beaver,UTBeaver,6629,3410,3219,6331,30,716,20.7,44077,0.4,13.4,90.3,NA,NA,UT001,FBIDataToRight,NA,0,3,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2779,2807,49003,49003,36,0,4,0,17,Box Elder,UT,Box Elder County,BoxElder,UTBoxElder,49975,25185,24790,47865,336,4152,15,55534,0.352,9.4,91.4,NA,NA,UT003,FBIDataToRight,NA,0,19,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2780,2808,49005,49005,36,0,30,2,5,Cache,UT,Cache County,Cache,UTCache,112656,55999,56657,106242,1214,11216,15.9,47367,0.423,15.8,92.4,NA,NA,UT005,FBIDataToRight,NA,0,15,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2781,2809,49007,49007,36,0,10,0,5,Carbon,UT,Carbon County,Carbon,UTCarbon,21403,10615,10788,20475,189,2659,13.9,45244,0.425,15.1,85.7,NA,NA,UT007,FBIDataToRight,2,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2782,2810,49009,49009,36,NA,NA,NA,NA,Daggett,UT,Daggett County,Daggett,UTDaggett,1059,597,462,1028,7,33,18,41248,0.413,6.3,84.5,NA,NA,UT009,FBIDataToRight,NA,0,1,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2783,2811,49011,49011,36,NA,NA,NA,NA,Davis,UT,Davis County,Davis,UTDavis,306479,153891,152588,286276,5865,25753,11.5,64840,0.384,8,95,NA,NA,UT011,FBIDataToRight,3,1,81,USPSDToRight,0,0,0,0,1,1,UT,40,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,275,3.15672239,2.906670289,3.125567965,2.444714401,1.197030124,2.156711024,1.133078832,0.792460508,0.394382166,0.701365347,0.744857288,0.844509406,0.579069957,0.346733595,0.362661705,0.182569228,0.123877387,0.081607363,15.23974508,9.998919267,11.74681436,10.7194573,3.632446209,11.91042493,4.86442986,4.148250855,1.438578473,0.755325127,0.03519877,-0.26848274,-0.988609097,1.099286419,1.039565823,1.134550088,0.910660089
2784,2812,49013,49013,36,0,9,0,11,Duchesne,UT,Duchesne County,Duchesne,UTDuchesne,18607,9455,9152,17147,98,1117,18.7,53196,0.402,12.5,84.9,NA,NA,UT013,FBIDataToRight,NA,1,12,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2785,2813,49015,49015,36,0,3,0,1,Emery,UT,Emery County,Emery,UTEmery,10976,5589,5387,10720,47,654,15.7,51205,0.341,11.6,90.4,NA,NA,UT015,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2786,2814,49017,49017,36,NA,NA,NA,NA,Garfield,UT,Garfield County,Garfield,UTGarfield,5172,2674,2498,4935,34,234,18.8,42668,0.383,11.2,91.9,NA,NA,UT017,FBIDataToRight,NA,0,3,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2787,2815,49019,49019,36,0,2,0,10,Grand,UT,Grand County,Grand,UTGrand,9225,4646,4579,8553,75,881,23.2,39726,0.373,14.9,83.9,NA,NA,UT019,FBIDataToRight,NA,0,8,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2788,2816,49021,49021,36,1,24,2,66,Iron,UT,Iron County,Iron,UTIron,46163,22953,23210,43398,424,3563,22.8,39980,0.391,20.9,91,NA,NA,UT021,FBIDataToRight,NA,0,20,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2789,2817,49023,49023,36,0,4,0,2,Juab,UT,Juab County,Juab,UTJuab,10246,5228,5018,9955,52,379,17,51917,0.359,12.2,91.5,NA,NA,UT023,FBIDataToRight,NA,0,2,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2790,2818,49025,49025,36,0,4,0,3,Kane,UT,Kane County,Kane,UTKane,7125,3521,3604,6896,34,263,17.7,43939,0.46,12.8,89.5,NA,NA,UT025,FBIDataToRight,NA,0,4,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2791,2819,49027,49027,36,0,4,0,6,Millard,UT,Millard County,Millard,UTMillard,12503,6367,6136,12002,61,1603,23.6,45810,0.401,13.9,86.4,NA,NA,UT027,FBIDataToRight,NA,0,9,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2792,2820,49029,49029,36,0,6,0,1,Morgan,UT,Morgan County,Morgan,UTMorgan,9469,4771,4698,9313,42,226,12.7,71484,0.341,5.4,96.9,NA,NA,UT029,FBIDataToRight,NA,0,2,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2793,2821,49031,49031,36,0,1,NA,NA,Piute,UT,Piute County,Piute,UTPiute,1556,796,760,1516,9,109,25,35233,0.394,20.1,88.7,NA,NA,UT031,FBIDataToRight,NA,0,1,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2794,2822,49033,49033,36,NA,NA,0,2,Rich,UT,Rich County,Rich,UTRich,2264,1170,1094,2225,6,96,20.8,51902,0.419,11.2,94.9,NA,NA,UT033,FBIDataToRight,NA,0,2,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2795,2823,49035,49035,36,NA,NA,NA,NA,Salt Lake,UT,Salt Lake County,SaltLake,UTSaltLake,1029655,517881,511774,922030,25350,176015,17.9,56664,0.419,13.7,88.9,NA,NA,UT035,FBIDataToRight,4,21,838,USPSDToRight,0,0,2,0,5,1,UT,40,SouthernLawCenterDataToRight,0,4,0,0,0,0,0,1,2,1,0,0,0,BayesianPosterior,276,3.764680416,5.37144061,4.832386302,1.544425562,1.295499356,2.166344133,1.522486374,0.390556858,0.275513625,0.930724389,1.920633795,1.571021857,0.400112554,0.46115495,0.427442676,0.284352172,0.083075769,0.066143102,16.30357881,16.10002128,17.06639859,4.669161621,3.32624682,11.91404174,6.191598315,1.76920483,0.789333661,0.766759743,0.352527055,-0.94033536,-1.354568048,1.044704528,0.998573554,0.969252256,0.790012031
2796,2824,49037,49037,36,0,3,0,4,San Juan,UT,San Juan County,SanJuan,UTSanJuan,14746,7403,7343,6920,67,649,22.5,37259,0.432,25.2,81.8,NA,NA,UT037,FBIDataToRight,NA,0,3,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2797,2825,49039,49039,36,0,7,0,3,Sanpete,UT,Sanpete County,Sanpete,UTSanpete,27822,14558,13264,26414,330,2619,23,39999,0.402,18.4,88.2,NA,NA,UT039,FBIDataToRight,NA,1,13,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2798,2826,49041,49041,36,0,4,0,5,Sevier,UT,Sevier County,Sevier,UTSevier,20802,10494,10308,20154,91,932,17,44830,0.387,14.7,90,NA,NA,UT041,FBIDataToRight,NA,1,9,USPSDToRight,0,0,0,0,0,1,UT,40,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,277,3.197020682,2.516300725,2.98510604,2.782580324,1.303036714,2.070977771,1.002446953,0.844756779,0.42371724,0.772805227,0.524791494,0.882142427,0.494065878,0.285344247,0.239001251,0.144014419,0.09114014,0.06852795,16.04418087,9.034362328,13.35616716,14.33646673,4.746795997,11.81399475,4.961053605,6.592932893,1.846220261,0.670805086,-0.072596838,-0.182203466,-0.925605391,1.218520194,1.090332306,1.402791542,1.054073947
2799,2827,49043,49043,36,0,9,0,15,Summit,UT,Summit County,Summit,UTSummit,36324,18724,17600,34981,268,4190,16,74535,0.458,7.6,93.7,NA,NA,UT043,FBIDataToRight,NA,0,22,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2800,2828,49045,49045,36,0,43,1,33,Tooele,UT,Tooele County,Tooele,UTTooele,58218,29327,28891,55348,702,6661,13.4,60541,0.345,9,91.8,NA,NA,UT045,FBIDataToRight,2,0,31,USPSDToRight,0,0,0,0,1,0,UT,40,SouthernLawCenterDataToRight,0,1,0,0,0,0,0,0,0,0,0,0,0,BayesianPosterior,278,3.213464391,4.476855303,3.419920031,1.873594987,1.13645137,2.778587488,1.558209641,0.597410927,0.339127303,0.790367068,1.334857642,0.929539987,0.390730084,0.291896216,0.385935002,0.25323912,0.067456017,0.074853134,17.12108812,21.35851795,14.27162863,9.668551889,3.769215511,18.63985036,7.749932607,4.075571746,1.330325242,0.995295378,0.415722203,-0.570788965,-1.15036214,1.1883296,1.079189577,1.253154422,0.963447506
